id,name,position,value,club,club_abr,club_prev,country,popularity,points_prev,status,round,opponent,time,goals,assists,own_goal,penalty,penalty_won,penalty_given,penalty_lost,penalty_defended,in_stat,yellow_card,red_card,points
15,Hubert Adamczyk, Pomocnik,"1,60",Wisla Plock,WPL,GKS Tychy,Polska,0, 7,injury,18,LEG,0,0,0,0,0,0,0,0,0,                                                    0                                                ,0,0,0
15,Hubert Adamczyk, Pomocnik,"1,60",Wisla Plock,WPL,GKS Tychy,Polska,0, 7,injury,19,WIS,0,0,0,0,0,0,0,0,0,,0,0,0
15,Hubert Adamczyk, Pomocnik,"1,60",Wisla Plock,WPL,GKS Tychy,Polska,0, 7,injury,20,WAR,0,0,0,0,0,0,0,0,0,,0,0,0
15,Hubert Adamczyk, Pomocnik,"1,60",Wisla Plock,WPL,GKS Tychy,Polska,0, 7,injury,21,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0
15,Hubert Adamczyk, Pomocnik,"1,60",Wisla Plock,WPL,GKS Tychy,Polska,0, 7,injury,22,SLA,0,0,0,0,0,0,0,0,0,,0,0,0
15,Hubert Adamczyk, Pomocnik,"1,60",Wisla Plock,WPL,GKS Tychy,Polska,0, 7,injury,23,PIA,0,0,0,0,0,0,0,0,0,,0,0,0
15,Hubert Adamczyk, Pomocnik,"1,60",Wisla Plock,WPL,GKS Tychy,Polska,0, 7,injury,24,POG,0,0,0,0,0,0,0,0,0,,0,0,0
15,Hubert Adamczyk, Pomocnik,"1,60",Wisla Plock,WPL,GKS Tychy,Polska,0, 7,injury,25,JAG,0,0,0,0,0,0,0,0,0,,0,0,0
15,Hubert Adamczyk, Pomocnik,"1,60",Wisla Plock,WPL,GKS Tychy,Polska,0, 7,injury,26,CRA,0,0,0,0,0,0,0,0,0,,0,0,0
15,Hubert Adamczyk, Pomocnik,"1,60",Wisla Plock,WPL,GKS Tychy,Polska,0, 7,injury,27,GOR,0,0,0,0,0,0,0,0,0,,0,0,0
15,Hubert Adamczyk, Pomocnik,"1,60",Wisla Plock,WPL,GKS Tychy,Polska,0, 7,injury,28,LGD,0,0,0,0,0,0,0,0,0,,0,0,0
15,Hubert Adamczyk, Pomocnik,"1,60",Wisla Plock,WPL,GKS Tychy,Polska,0, 7,injury,29,POD,0,0,0,0,0,0,0,0,0,,0,0,0
15,Hubert Adamczyk, Pomocnik,"1,60",Wisla Plock,WPL,GKS Tychy,Polska,0, 7,injury,30,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, 2,uncertain,15,JAG,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, 2,uncertain,16,WAR,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, 2,uncertain,17,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, 2,uncertain,18,GOR,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, 2,uncertain,19,STM,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, 2,uncertain,20,POD,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, 2,uncertain,21,WIS,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, 2,uncertain,22,POG,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, 2,uncertain,23,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, 2,uncertain,24,SLA,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, 2,uncertain,25,PIA,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, 2,uncertain,26,LPO,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, 2,uncertain,27,LEG,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, 2,uncertain,28,WPL,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, 2,uncertain,29,CRA,0,0,0,0,0,0,0,0,0,,0,0,0
724,Zlatan Alomerovic, Bramkarz,"1,80",Lechia Gdansk,LGD,Korona Kielce,Niemcy,0, 2,uncertain,30,JAG,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,0, 27,active,15,WIS,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,0, 27,active,16,SLA,4,0,0,0,0,0,0,0,0,                                                    0                                                ,0,0,2
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,0, 27,active,17,POG,11,0,0,0,0,0,0,0,0,                                                    0                                                ,0,0,1
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,0, 27,active,18,WAR,12,0,0,0,0,0,0,0,0,                                                    0                                                ,0,0,1
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,0, 27,active,19,JAG,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,0, 27,active,20,STM,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,0, 27,active,21,LPO,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,0, 27,active,22,CRA,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,0, 27,active,23,WPL,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,0, 27,active,24,GOR,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,0, 27,active,25,LGD,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,0, 27,active,26,LEG,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,0, 27,active,27,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,0, 27,active,28,POD,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,0, 27,active,29,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0
1309,Tiago Alves, Pomocnik,"1,70",Piast Gliwice,PIA,Olimpia Grudziadz,Portugalia,0, 27,active,30,WIS,0,0,0,0,0,0,0,0,0,,0,0,0
1572,Kacper Andrzejewski, Obronca,"0,50",Lech Poznan,LPO,Gornik Konin,Polska,1, 0,out of club,15,GOR,0,0,0,0,0,0,0,0,0,,0,0,0
1572,Kacper Andrzejewski, Obronca,"0,50",Lech Poznan,LPO,Gornik Konin,Polska,1, 0,out of club,16,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0
1572,Kacper Andrzejewski, Obronca,"0,50",Lech Poznan,LPO,Gornik Konin,Polska,1, 0,out of club,17,WPL,0,0,0,0,0,0,0,0,0,,0,0,0
1572,Kacper Andrzejewski, Obronca,"0,50",Lech Poznan,LPO,Gornik Konin,Polska,1, 0,out of club,18,SLA,0,0,0,0,0,0,0,0,0,,0,0,0
1572,Kacper Andrzejewski, Obronca,"0,50",Lech Poznan,LPO,Gornik Konin,Polska,1, 0,out of club,19,WAR,0,0,0,0,0,0,0,0,0,,0,0,0
1572,Kacper Andrzejewski, Obronca,"0,50",Lech Poznan,LPO,Gornik Konin,Polska,1, 0,out of club,20,POG,0,0,0,0,0,0,0,0,0,,0,0,0
1572,Kacper Andrzejewski, Obronca,"0,50",Lech Poznan,LPO,Gornik Konin,Polska,1, 0,out of club,21,PIA,0,0,0,0,0,0,0,0,0,,0,0,0
1572,Kacper Andrzejewski, Obronca,"0,50",Lech Poznan,LPO,Gornik Konin,Polska,1, 0,out of club,22,JAG,0,0,0,0,0,0,0,0,0,,0,0,0
1572,Kacper Andrzejewski, Obronca,"0,50",Lech Poznan,LPO,Gornik Konin,Polska,1, 0,out of club,23,CRA,0,0,0,0,0,0,0,0,0,,0,0,0
1572,Kacper Andrzejewski, Obronca,"0,50",Lech Poznan,LPO,Gornik Konin,Polska,1, 0,out of club,24,LEG,0,0,0,0,0,0,0,0,0,,0,0,0
1572,Kacper Andrzejewski, Obronca,"0,50",Lech Poznan,LPO,Gornik Konin,Polska,1, 0,out of club,25,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0
1572,Kacper Andrzejewski, Obronca,"0,50",Lech Poznan,LPO,Gornik Konin,Polska,1, 0,out of club,26,LGD,0,0,0,0,0,0,0,0,0,,0,0,0
1572,Kacper Andrzejewski, Obronca,"0,50",Lech Poznan,LPO,Gornik Konin,Polska,1, 0,out of club,27,POD,0,0,0,0,0,0,0,0,0,,0,0,0
1572,Kacper Andrzejewski, Obronca,"0,50",Lech Poznan,LPO,Gornik Konin,Polska,1, 0,out of club,28,STM,0,0,0,0,0,0,0,0,0,,0,0,0
1572,Kacper Andrzejewski, Obronca,"0,50",Lech Poznan,LPO,Gornik Konin,Polska,1, 0,out of club,29,WIS,0,0,0,0,0,0,0,0,0,,0,0,0
1572,Kacper Andrzejewski, Obronca,"0,50",Lech Poznan,LPO,Gornik Konin,Polska,1, 0,out of club,30,GOR,0,0,0,0,0,0,0,0,0,,0,0,0
1004,Jakub Arak, Napastnik,"1,30",Rakow Czestochowa,RCZ,Lechia Gdansk,Polska,1, 1,active,15,JAG,18,0,0,0,0,0,0,0,0,                                                    0                                                ,0,0,1
1004,Jakub Arak, Napastnik,"1,30",Rakow Czestochowa,RCZ,Lechia Gdansk,Polska,1, 1,active,16,WAR,19,0,0,0,0,0,0,0,0,                                                    0                                                ,0,0,1
1004,Jakub Arak, Napastnik,"1,30",Rakow Czestochowa,RCZ,Lechia Gdansk,Polska,1, 1,active,17,RCZ,0,0,0,0,0,0,0,0,0,                                                    0                                                ,0,0,0
1004,Jakub Arak, Napastnik,"1,30",Rakow Czestochowa,RCZ,Lechia Gdansk,Polska,1, 1,active,18,ZAG,43,0,0,0,0,0,0,0,0,                                                    0                                                ,0,0,2
1004,Jakub Arak, Napastnik,"1,30",Rakow Czestochowa,RCZ,Lechia Gdansk,Polska,1, 1,active,19,POD,0,0,0,0,0,0,0,0,0,,0,0,0
1004,Jakub Arak, Napastnik,"1,30",Rakow Czestochowa,RCZ,Lechia Gdansk,Polska,1, 1,active,20,CRA,0,0,0,0,0,0,0,0,0,,0,0,0
1004,Jakub Arak, Napastnik,"1,30",Rakow Czestochowa,RCZ,Lechia Gdansk,Polska,1, 1,active,21,WPL,0,0,0,0,0,0,0,0,0,,0,0,0
1004,Jakub Arak, Napastnik,"1,30",Rakow Czestochowa,RCZ,Lechia Gdansk,Polska,1, 1,active,22,GOR,0,0,0,0,0,0,0,0,0,,0,0,0
1004,Jakub Arak, Napastnik,"1,30",Rakow Czestochowa,RCZ,Lechia Gdansk,Polska,1, 1,active,23,STM,0,0,0,0,0,0,0,0,0,,0,0,0
1004,Jakub Arak, Napastnik,"1,30",Rakow Czestochowa,RCZ,Lechia Gdansk,Polska,1, 1,active,24,WIS,0,0,0,0,0,0,0,0,0,,0,0,0
1004,Jakub Arak, Napastnik,"1,30",Rakow Czestochowa,RCZ,Lechia Gdansk,Polska,1, 1,active,25,LPO,0,0,0,0,0,0,0,0,0,,0,0,0
1004,Jakub Arak, Napastnik,"1,30",Rakow Czestochowa,RCZ,Lechia Gdansk,Polska,1, 1,active,26,WAR,0,0,0,0,0,0,0,0,0,,0,0,0
1004,Jakub Arak, Napastnik,"1,30",Rakow Czestochowa,RCZ,Lechia Gdansk,Polska,1, 1,active,27,SLA,0,0,0,0,0,0,0,0,0,,0,0,0
1004,Jakub Arak, Napastnik,"1,30",Rakow Czestochowa,RCZ,Lechia Gdansk,Polska,1, 1,active,28,JAG,0,0,0,0,0,0,0,0,0,,0,0,0
1004,Jakub Arak, Napastnik,"1,30",Rakow Czestochowa,RCZ,Lechia Gdansk,Polska,1, 1,active,29,PIA,0,0,0,0,0,0,0,0,0,,0,0,0
1004,Jakub Arak, Napastnik,"1,30",Rakow Czestochowa,RCZ,Lechia Gdansk,Polska,1, 1,active,30,POG,0,0,0,0,0,0,0,0,0,,0,0,0
692,Zoran Arsenic, Obronca,"1,80",Rakow Czestochowa,RCZ,Jagiellonia Bialystok,Chorwacja,0, 1,active,19,POD,0,0,0,0,0,0,0,0,0,,0,0,0
692,Zoran Arsenic, Obronca,"1,80",Rakow Czestochowa,RCZ,Jagiellonia Bialystok,Chorwacja,0, 1,active,20,CRA,0,0,0,0,0,0,0,0,0,,0,0,0
692,Zoran Arsenic, Obronca,"1,80",Rakow Czestochowa,RCZ,Jagiellonia Bialystok,Chorwacja,0, 1,active,21,WPL,0,0,0,0,0,0,0,0,0,,0,0,0
692,Zoran Arsenic, Obronca,"1,80",Rakow Czestochowa,RCZ,Jagiellonia Bialystok,Chorwacja,0, 1,active,22,GOR,0,0,0,0,0,0,0,0,0,,0,0,0
692,Zoran Arsenic, Obronca,"1,80",Rakow Czestochowa,RCZ,Jagiellonia Bialystok,Chorwacja,0, 1,active,23,STM,0,0,0,0,0,0,0,0,0,,0,0,0
692,Zoran Arsenic, Obronca,"1,80",Rakow Czestochowa,RCZ,Jagiellonia Bialystok,Chorwacja,0, 1,active,24,WIS,0,0,0,0,0,0,0,0,0,,0,0,0
692,Zoran Arsenic, Obronca,"1,80",Rakow Czestochowa,RCZ,Jagiellonia Bialystok,Chorwacja,0, 1,active,25,LPO,0,0,0,0,0,0,0,0,0,,0,0,0
692,Zoran Arsenic, Obronca,"1,80",Rakow Czestochowa,RCZ,Jagiellonia Bialystok,Chorwacja,0, 1,active,26,WAR,0,0,0,0,0,0,0,0,0,,0,0,0
692,Zoran Arsenic, Obronca,"1,80",Rakow Czestochowa,RCZ,Jagiellonia Bialystok,Chorwacja,0, 1,active,27,SLA,0,0,0,0,0,0,0,0,0,,0,0,0
692,Zoran Arsenic, Obronca,"1,80",Rakow Czestochowa,RCZ,Jagiellonia Bialystok,Chorwacja,0, 1,active,28,JAG,0,0,0,0,0,0,0,0,0,,0,0,0
692,Zoran Arsenic, Obronca,"1,80",Rakow Czestochowa,RCZ,Jagiellonia Bialystok,Chorwacja,0, 1,active,29,PIA,0,0,0,0,0,0,0,0,0,,0,0,0
692,Zoran Arsenic, Obronca,"1,80",Rakow Czestochowa,RCZ,Jagiellonia Bialystok,Chorwacja,0, 1,active,30,POG,0,0,0,0,0,0,0,0,0,,0,0,0
753,Inaki Astiz, Obronca,"1,50",Legia Warszawa,LEG,APOEL Nikozja,Hiszpania,0, 0,active,15,POD,0,0,0,0,0,0,0,0,0,,0,0,0
753,Inaki Astiz, Obronca,"1,50",Legia Warszawa,LEG,APOEL Nikozja,Hiszpania,0, 0,active,16,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0
753,Inaki Astiz, Obronca,"1,50",Legia Warszawa,LEG,APOEL Nikozja,Hiszpania,0, 0,active,17,JAG,0,0,0,0,0,0,0,0,0,,0,0,0
753,Inaki Astiz, Obronca,"1,50",Legia Warszawa,LEG,APOEL Nikozja,Hiszpania,0, 0,active,18,WPL,0,0,0,0,0,0,0,0,0,,0,0,0
753,Inaki Astiz, Obronca,"1,50",Legia Warszawa,LEG,APOEL Nikozja,Hiszpania,0, 0,active,19,GOR,0,0,0,0,0,0,0,0,0,,0,0,0
753,Inaki Astiz, Obronca,"1,50",Legia Warszawa,LEG,APOEL Nikozja,Hiszpania,0, 0,active,20,SLA,0,0,0,0,0,0,0,0,0,,0,0,0
753,Inaki Astiz, Obronca,"1,50",Legia Warszawa,LEG,APOEL Nikozja,Hiszpania,0, 0,active,21,WAR,0,0,0,0,0,0,0,0,0,,0,0,0
753,Inaki Astiz, Obronca,"1,50",Legia Warszawa,LEG,APOEL Nikozja,Hiszpania,0, 0,active,22,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0
753,Inaki Astiz, Obronca,"1,50",Legia Warszawa,LEG,APOEL Nikozja,Hiszpania,0, 0,active,23,POG,0,0,0,0,0,0,0,0,0,,0,0,0
753,Inaki Astiz, Obronca,"1,50",Legia Warszawa,LEG,APOEL Nikozja,Hiszpania,0, 0,active,24,LPO,0,0,0,0,0,0,0,0,0,,0,0,0
753,Inaki Astiz, Obronca,"1,50",Legia Warszawa,LEG,APOEL Nikozja,Hiszpania,0, 0,active,25,CRA,0,0,0,0,0,0,0,0,0,,0,0,0
753,Inaki Astiz, Obronca,"1,50",Legia Warszawa,LEG,APOEL Nikozja,Hiszpania,0, 0,active,26,PIA,0,0,0,0,0,0,0,0,0,,0,0,0
753,Inaki Astiz, Obronca,"1,50",Legia Warszawa,LEG,APOEL Nikozja,Hiszpania,0, 0,active,27,LGD,0,0,0,0,0,0,0,0,0,,0,0,0
753,Inaki Astiz, Obronca,"1,50",Legia Warszawa,LEG,APOEL Nikozja,Hiszpania,0, 0,active,28,WIS,0,0,0,0,0,0,0,0,0,,0,0,0
753,Inaki Astiz, Obronca,"1,50",Legia Warszawa,LEG,APOEL Nikozja,Hiszpania,0, 0,active,29,STM,0,0,0,0,0,0,0,0,0,,0,0,0
753,Inaki Astiz, Obronca,"1,50",Legia Warszawa,LEG,APOEL Nikozja,Hiszpania,0, 0,active,30,POD,0,0,0,0,0,0,0,0,0,,0,0,0
749,Blazej Augustyn, Obronca,"1,80",Jagiellonia Bialystok,JAG,Lechia Gdansk,Polska,1, 20,active,15,LGD,96,0,0,0,0,0,0,0,0,                                                    0                                                ,1,0,5
749,Blazej Augustyn, Obronca,"1,80",Jagiellonia Bialystok,JAG,Lechia Gdansk,Polska,1, 20,active,16,WIS,93,0,0,0,0,0,0,0,0,                                                    0                                                ,0,0,1
749,Blazej Augustyn, Obronca,"1,80",Jagiellonia Bialystok,JAG,Lechia Gdansk,Polska,1, 20,active,17,LEG,95,0,0,0,0,0,1,0,0,                                                    0                                                ,1,0,-1
749,Blazej Augustyn, Obronca,"1,80",Jagiellonia Bialystok,JAG,Lechia Gdansk,Polska,1, 20,active,18,POD,97,0,0,0,0,0,0,0,0,                                                    0                                                ,1,0,1
749,Blazej Augustyn, Obronca,"1,80",Jagiellonia Bialystok,JAG,Lechia Gdansk,Polska,1, 20,active,19,PIA,0,0,0,0,0,0,0,0,0,,0,0,0
749,Blazej Augustyn, Obronca,"1,80",Jagiellonia Bialystok,JAG,Lechia Gdansk,Polska,1, 20,active,20,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0
749,Blazej Augustyn, Obronca,"1,80",Jagiellonia Bialystok,JAG,Lechia Gdansk,Polska,1, 20,active,21,POG,0,0,0,0,0,0,0,0,0,,0,0,0
749,Blazej Augustyn, Obronca,"1,80",Jagiellonia Bialystok,JAG,Lechia Gdansk,Polska,1, 20,active,22,LPO,0,0,0,0,0,0,0,0,0,,0,0,0
749,Blazej Augustyn, Obronca,"1,80",Jagiellonia Bialystok,JAG,Lechia Gdansk,Polska,1, 20,active,23,SLA,0,0,0,0,0,0,0,0,0,,0,0,0
749,Blazej Augustyn, Obronca,"1,80",Jagiellonia Bialystok,JAG,Lechia Gdansk,Polska,1, 20,active,24,CRA,0,0,0,0,0,0,0,0,0,,0,0,0
749,Blazej Augustyn, Obronca,"1,80",Jagiellonia Bialystok,JAG,Lechia Gdansk,Polska,1, 20,active,25,WPL,0,0,0,0,0,0,0,0,0,,0,0,0
749,Blazej Augustyn, Obronca,"1,80",Jagiellonia Bialystok,JAG,Lechia Gdansk,Polska,1, 20,active,26,STM,0,0,0,0,0,0,0,0,0,,0,0,0
749,Blazej Augustyn, Obronca,"1,80",Jagiellonia Bialystok,JAG,Lechia Gdansk,Polska,1, 20,active,27,WAR,0,0,0,0,0,0,0,0,0,,0,0,0
749,Blazej Augustyn, Obronca,"1,80",Jagiellonia Bialystok,JAG,Lechia Gdansk,Polska,1, 20,active,28,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0
749,Blazej Augustyn, Obronca,"1,80",Jagiellonia Bialystok,JAG,Lechia Gdansk,Polska,1, 20,active,29,GOR,0,0,0,0,0,0,0,0,0,,0,0,0
749,Blazej Augustyn, Obronca,"1,80",Jagiellonia Bialystok,JAG,Lechia Gdansk,Polska,1, 20,active,30,LGD,0,0,0,0,0,0,0,0,0,,0,0,0
1543,Mohammad Awwad, Napastnik,"1,90",Lech Poznan,LPO,Maccabi Hajfa,Izrael,0, 15,out of club,15,GOR,22,0,0,0,0,0,0,0,0,                                                    0                                                ,0,0,1
1543,Mohammad Awwad, Napastnik,"1,90",Lech Poznan,LPO,Maccabi Hajfa,Izrael,0, 15,out of club,16,ZAG,12,0,0,0,0,0,0,0,0,                                                    0                                                ,0,0,1
1543,Mohammad Awwad, Napastnik,"1,90",Lech Poznan,LPO,Maccabi Hajfa,Izrael,0, 15,out of club,17,WPL,0,0,0,0,0,0,0,0,0,,0,0,0
1543,Mohammad Awwad, Napastnik,"1,90",Lech Poznan,LPO,Maccabi Hajfa,Izrael,0, 15,out of club,18,SLA,0,0,0,0,0,0,0,0,0,,0,0,0
1543,Mohammad Awwad, Napastnik,"1,90",Lech Poznan,LPO,Maccabi Hajfa,Izrael,0, 15,out of club,19,WAR,0,0,0,0,0,0,0,0,0,,0,0,0
1543,Mohammad Awwad, Napastnik,"1,90",Lech Poznan,LPO,Maccabi Hajfa,Izrael,0, 15,out of club,20,POG,0,0,0,0,0,0,0,0,0,,0,0,0
1543,Mohammad Awwad, Napastnik,"1,90",Lech Poznan,LPO,Maccabi Hajfa,Izrael,0, 15,out of club,21,PIA,0,0,0,0,0,0,0,0,0,,0,0,0
1543,Mohammad Awwad, Napastnik,"1,90",Lech Poznan,LPO,Maccabi Hajfa,Izrael,0, 15,out of club,22,JAG,0,0,0,0,0,0,0,0,0,,0,0,0
1543,Mohammad Awwad, Napastnik,"1,90",Lech Poznan,LPO,Maccabi Hajfa,Izrael,0, 15,out of club,23,CRA,0,0,0,0,0,0,0,0,0,,0,0,0
1543,Mohammad Awwad, Napastnik,"1,90",Lech Poznan,LPO,Maccabi Hajfa,Izrael,0, 15,out of club,24,LEG,0,0,0,0,0,0,0,0,0,,0,0,0
