id,name,position,club,value,points
1061,Felicio Brown Forbes,4,14,2.0,26
1072,Ivan Marquez,2,1,1.7,3
1076,Tomas Podstawski,3,9,1.8,7
1081,Karol Stanek,4,7,0.5,0
1082,Airam Cabrera,4,15,1.8,2
1083,Vinicius Ferreira,4,1,1.2,0
1084,Matheus Santos,3,1,1.0,0
1085,Michal Zyro,4,7,2.0,20
1088,Lukasz Poreba,3,16,1.8,10
1091,Marko Poletanovic,3,10,1.5,11
1094,Filip Marchwinski,3,6,1.8,3
1095,Santeri Hostikka,3,9,1.6,1
1096,Hubert Sobol,4,6,0.5,0
1103,Sergiu Hanca,3,1,2.2,8
1105,Martin Chudy,1,2,2.1,17
1106,Walerian Gwilia,3,4,2.5,4
1107,Andrej Kadlec,2,3,1.5,0
1113,Luis Rocha,2,1,1.9,-4
1121,Maciej Zurawski,3,13,1.6,15
1124,Angel Garcia,2,15,1.7,10
1126,Kamil Piatkowski,2,10,2.1,12
1128,Patryk Szysz,4,16,1.8,21
1136,Mateusz Praszelik,3,11,2.1,11
1137,Lubambo Musonda,3,11,1.7,5
1138,Lukas Hrosso,1,1,1.7,0
1170,Daniel Hoyo-Kowalski,2,14,1.0,0
1184,Mateusz Pienczak,2,1,0.5,0
1185,Bartlomiej Kafel,3,1,0.5,0
1187,Pelle van Amersfoort,3,1,2.3,11
1188,Patryk Zaucha,3,1,0.7,2
1189,Rafael Lopes,4,4,1.9,9
1192,Erik Janza,2,2,2.1,9
1193,Piotr Krawczyk,4,2,1.5,10
1194,Aleksander Paluszek,2,2,0.5,3
1196,Michal Rostkowski,3,2,1.0,0
1199,Mateusz Spychala,2,13,1.5,8
1203,Daniel Szelagowski,3,10,1.5,3
1207,Mickey van der Hart,1,6,1.8,18
1208,Dorde Crnomarkovic,2,16,1.8,0
1209,Lubomir Satka,2,6,2.1,0
1210,Jakub Kaminski,3,6,2.2,14
1213,Michal Skoras,3,6,1.9,6
1214,Filip Szymczak,4,6,0.7,9
1217,Cezary Miszta,1,4,0.5,1
1218,Kacper Kostorz,3,4,1.5,12
1219,Kacper Skibicki,3,4,1.0,2
1225,Jan Grzesik,2,13,1.9,20
1233,Dani Ramirez,3,6,3.1,13
1241,Tomas Huk,2,7,1.7,18
1242,Remigiusz Borkala,3,7,0.5,0
1243,Jakub Holubek,2,7,1.7,23
1247,Dante Stipica,1,9,2.4,20
1248,Dariusz Krzysztofek,1,9,0.7,0
1249,Kostas Triantafyllopoulos,2,9,2.2,5
1250,Benedikt Zech,2,9,2.4,16
1251,Kacper Smolinski,3,9,1.5,17
1263,Maciej Domanski,3,12,2.1,14
1265,Piotr Malinowski,3,10,1.5,4
1268,Petr Schwarz,3,10,2.2,9
1273,Dino Stiglec,2,11,2.1,16
1274,Bartosz Borun,3,11,0.6,0
1276,Erik Exposito,4,11,2.0,19
1277,Kamil Broda,1,14,0.5,0
1278,Patryk Moskiewicz,3,14,0.5,0
1280,Damian Michalski,2,15,1.5,7
1283,Daniel Dudzinski,3,16,0.5,0
1289,Wojciech Muzyk,1,4,1.0,0
1292,Dominik Steczyk,4,7,1.6,12
1295,Adrian Petk,3,5,0.5,0
1299,Jean Carlos Silva,3,14,1.9,10
1300,Alasana Manneh,3,2,1.8,8
1305,Daniel Scislak,3,2,1.6,4
1307,Victor Chuca,3,14,1.7,5
1309,Tiago Alves,3,7,1.7,11
1311,Przemyslaw Zdybowicz,4,14,1.1,0
1319,Pawel Wszolek,3,4,3.2,17
1323,Mateusz Supryn,3,1,0.5,0
1325,Gieorgij Zukow,3,14,1.8,9
1326,Krzysztof Toporkiewicz,4,3,0.5,0
1327,Kacper Urbanski,3,5,0.5,0
1328,Wojciech Blyszko,2,12,0.5,0
1330,Florian Loshaj,3,1,1.8,11
1331,Thiago Rodrigues de Souza,3,1,1.7,4
1334,Conrado Buchanelli Holz,3,5,2.1,9
1335,Kristers Tobers,2,5,1.7,17
1340,David Tijanic,3,10,2.4,12
1341,Fran Tudor,3,10,1.9,10
1344,Torgil Gjertsen,3,15,1.6,6
1345,Dawid Kocyla,4,15,1.6,14
1346,Dominik Kalinowski,1,16,0.5,0
1348,Roman Prochazka,3,2,1.9,4
1349,Guillermo Cotugno,2,11,1.4,7
1355,Bogdan Tiru,2,3,1.8,11
1356,Ivan Fiolic,3,1,1.7,8
1358,Krzysztof Kaminski,1,15,1.7,14
1359,Aleksander Stawiarz,4,3,0.5,0
1360,Kacper Chodyna,2,16,1.9,3
1362,Tomas Pekhart,4,4,4.5,16
1363,Bartlomiej Wdowik,2,3,1.6,18
1365,Omran Haydary,4,5,1.8,4
1366,Egzon Kryeziu,3,5,1.5,0
1367,Kenny Saief,3,5,1.8,10
1368,Mark Tamas,2,11,1.7,7
1369,Aleksander Pawlak,3,15,0.5,0
1370,Bohdan Butko,2,6,1.9,0
1372,Mateusz Mackowiak,2,11,1.0,0
1373,Ben Lederman,3,10,1.0,3
1374,Kristopher Vida,3,7,1.8,20
1375,Jewgienij Baszkirow,3,16,1.7,3
1377,Hubert Gostomski,1,3,1.0,0
1378,Iwo Kaczmarski,3,10,0.9,0
1382,Jakub Kaluzinski,3,5,1.0,-1
1385,Grzegorz Kotowicz,3,11,0.5,0
1386,Ariel Mosor,2,4,0.7,0
1389,Filip Bednarek,1,6,2.0,0
1393,Kamil Kruk,2,16,0.6,8
1394,Przemyslaw Kapek,4,1,0.5,0
1400,Xavier Dziekonski,1,3,0.6,18
1402,Radoslaw Cielemecki,3,4,0.8,0
1405,Tomasz Bala,4,1,0.5,0
1406,Szymon Wlodarczyk,4,4,0.5,2
1409,Mateusz Grudzinski,3,4,0.5,0
1410,Arkadiusz Leszczynski,1,8,0.5,0
1412,Dmytro Baszlaj,2,8,1.6,0
1413,Michal Batelt,2,8,0.5,0
1417,Filip Modelski,2,8,1.2,15
1419,Jakub Bieronski,3,8,1.2,9
1422,Gergo Kocsis,3,8,1.5,5
1424,Mateusz Marzec,3,8,1.3,10
1425,Michal Rzuchowski,3,8,1.8,9
1427,Lukasz Sierpina,3,8,1.8,1
1428,Michal Studnicki,3,8,0.5,0
1429,Desley Ubbink,3,8,1.5,7
1432,Marko Roginic,4,8,1.6,15
1433,Mateusz Dudek,1,12,0.5,0
1434,Damian Primel,1,12,1.2,0
1435,Rafal Straczek,1,12,1.7,10
1438,Krystian Getinger,2,12,1.8,13
1439,Jan Kozlowski,2,12,1.2,0
1440,Wojciech Lisowski,2,12,1.6,1
1441,Lukasz Seweryn,2,12,1.0,0
1442,Adrian Skrzyniak,2,12,0.5,0
1443,Mateusz Chmielowiec,3,12,0.5,0
1444,Robert Dadok,3,12,1.4,3
1445,Adam Kramarz,3,12,0.5,0
1446,Andreja Prokic,3,12,1.6,6
1447,Szymon Stasik,3,12,1.5,0
1448,Bartosz Bajorek,4,12,0.5,0
1449,Kacper Sadlocha,4,12,1.0,0
1450,Adrian Lis,1,13,1.8,26
1453,Jakub Kielb,2,13,1.8,27
1455,Aleks Lawniczak,2,13,1.5,14
1457,Mateusz Czyzycki,3,13,1.5,1
1458,Nikodem Fiedosewicz,3,13,1.2,0
1460,Michal Jakobowski,3,13,1.8,17
1461,Robert Janicki,3,13,1.8,6
1462,Jakub Kuzdra,2,13,1.5,9
1463,Dominik Smykowski,3,13,1.2,0
1465,Mateusz Wojciechowski,3,13,0.5,0
1466,Gracjan Jaroch,4,13,1.7,8
1468,Dorian Pitula,2,1,0.5,0
1469,Jakub Myszor,3,1,0.5,0
1470,Marcos Alvarez,4,1,1.7,6
1471,Kamil Lukoszek,4,2,0.5,0
1472,Alex Sobczyk,4,2,1.9,12
1475,Mikael Ishak,4,6,4.0,2
1476,Krzysztof Bakowski,1,6,0.7,0
1478,Artur Boruc,1,4,2.2,12
1479,Josip Juranovic,2,4,2.5,12
1480,Arkadiusz Pyrka,3,7,1.0,8
1481,Javier Ajenjo Hyjek,3,7,1.7,0
1482,Filip Balcewicz,2,9,0.5,0
1483,Luis Mata,2,9,1.8,18
1484,Bartlomiej Mruk,2,9,0.7,0
1486,Alexander Gorgon,3,9,2.2,20
1489,Branislav Pindroch,1,10,1.8,0
1491,Patryk Janasik,3,11,1.4,6
1492,Waldemar Sobota,3,11,2.3,9
1493,Michal Szromnik,1,11,1.5,0
1494,Kacper Duda,3,14,0.5,0
1495,Stefan Savic,3,14,1.9,16
1498,Fryderyk Gerbowski,3,15,0.5,0
1500,Filip Lesniak,3,15,1.7,19
1501,Mateusz Lewandowski,4,15,1.4,6
1502,Wojciech Szumilas,2,15,1.5,0
1503,Adrian Tokarski,1,15,0.5,0
1505,Mateusz Bartolewski,2,16,1.0,7
1506,Milan Rundic,2,8,1.6,15
1507,Lukasz Zjawinski,4,12,1.6,6
1508,Adrian Szczutowski,4,15,0.5,0
1509,Bartlomiej Gradecki,1,15,0.7,0
1512,Dusan Lagator,3,15,1.7,16
1513,Yaw Yeboah,3,14,1.9,19
1514,Ioannis Papanikolaou,3,10,1.7,4
1515,Maciej Bortniczuk,3,3,0.5,6
1517,Daniel Bielica,1,13,1.3,0
1518,Rivaldo Ferreira Junior,4,1,1.8,7
1520,Mateusz Kuzimski,4,13,2.1,19
1521,Bartosz Kapustka,3,4,2.7,27
1522,Samuel Mraz,4,16,1.8,7
1523,Lorenco Simic,2,16,2.1,6
1525,Maksymilian Sitek,3,8,1.4,4
1528,Konrad Gruszkowski,2,14,0.6,0
1529,Mariusz Fornalczyk,3,9,0.5,2
1530,Dominik Frelek,3,8,0.5,5
1532,Jan Sykora,3,6,2.0,13
1533,Marcel Zurek,3,10,0.5,0
1534,Giannis Massouras,2,2,1.6,8
1535,Robert Ivanov,2,13,1.8,20
1536,Jakub Gut,3,1,0.5,0
1537,Jakub Bednarczyk,3,16,1.5,3
1538,Kamil Bielikow,1,16,0.7,0
1539,Ivan Lopez,4,10,2.3,16
1540,Norbert Wojtuszek,3,2,0.5,7
1541,Piotr Owczarek,3,10,0.5,0
1544,Marcel Zylla,3,11,1.6,-1
1545,Matej Rodin,2,1,1.9,6
1546,Petar Mamic,2,8,1.8,14
1547,Wasyl Krawec,2,6,1.9,5
1549,Michal Frydrych,2,14,1.8,15
1550,Szymon Lewkot,3,11,0.5,2
1551,Fernan Ferreiroa,3,3,1.9,5
1552,Serhij Miakuszko,3,8,1.8,5
1553,Luka Zahovic,4,9,2.0,9
1554,Milan Obradovic,2,15,1.7,-1
1555,Damir Sadikovic,3,1,1.8,10
1556,Konrad Gutowski,3,8,0.9,0
1557,Kris Twardek,3,3,1.6,6
1558,Stefanos Evangelou,2,2,1.8,2
1559,Julio Rodriguez,2,15,1.6,1
1560,Bozidar Czorbadzijski,2,12,1.8,13
1561,Szymon Pankiewicz,2,3,0.5,0
1562,Jakub Jesionek,1,3,0.5,0
1563,Mykola Musolitin,2,5,1.7,0
1564,Przemyslaw Maj,3,12,0.5,0
1566,Slawomir Chmiel,3,14,0.5,0
1567,Wiktor Szywacz,3,14,0.5,0
1568,Jakub Goralczyk,2,1,0.5,0
1569,Oskar Wojcik,2,1,0.5,0
1571,Jan Majsterek,2,3,0.5,0
1574,Bartosz Salamon,2,6,2.1,9
1575,Jakub Karbownik,3,6,0.6,0
1576,Jesper Karlstrom,3,6,2.2,13
1577,Eryk Mirus,1,5,0.5,0
1578,Jan Bieganski,3,5,0.6,16
1580,Patryk Konik,2,4,0.5,0
1581,Bartlomiej Ciepiela,3,4,0.7,0
1582,Jehor Macenko,3,4,0.8,0
1583,Mateusz Winciersz,3,7,1.0,2
1584,Jakub Hora,3,8,1.6,14
1585,Albin Granlund,2,12,1.8,12
1586,Makana Baku,3,13,1.7,7
1587,Bartlomiej Burman,3,13,0.5,4
1589,Lukasz Lakomy,3,16,0.7,1
1590,Dominik Holec,1,10,1.9,16
1591,Karol Smajdor,2,6,0.5,0
1592,Lukasz Szramowski,3,6,0.5,0
1593,Kacper Rogozinski,4,15,0.5,3
1594,Zan Medved,4,14,1.8,12
1595,Luka Susnjara,3,15,1.9,8
1596,Souleymane Kone,2,14,1.8,2
1597,Bojan Nastic,2,3,2.0,8
1598,Mateusz Legowski,3,9,0.5,0
1599,Jan Ziewiec,2,1,0.5,0
1600,Michal Litwa,4,10,0.5,0
1601,Nika Kwekweskiri,3,6,2.0,3
1602,Mateusz Kizyma,3,16,0.5,0
1603,Piotr Starzynski,3,14,0.5,6
1604,Miroslav Stoch,3,16,1.9,5
1605,Maksym Gendera,2,7,0.5,0
1606,Michal Zachcial,3,7,0.6,0
1607,Bartosz Zynek,3,15,0.5,0
1608,Myroslaw Mazur,2,3,1.9,0
1609,Jakub Kisiel,3,4,0.5,2
1610,Krystian Wachowiak,2,14,0.6,2
1611,Bartlomiej Eizenchart,3,2,1.0,0
1612,Godfrey Stephen,2,3,1.7,0
1613,Peter Wilson,4,8,1.9,5
1614,Milosz Matysik,2,3,0.5,0
1615,Richmond Boakye,4,2,2.4,4
1616,Adam Zrelak,4,13,2.0,0
1617,Aron Johannsson,4,6,2.2,14
1618,Krystian Palacz,2,6,0.5,1
1619,Jasur Yaxshiboyev,3,4,2.4,0
1620,Artem Szabanow,2,4,2.2,5
1621,Karol Szymkowiak,1,15,0.9,0
1622,Jakub Orpik,3,3,0.5,0
1623,Filip Borowski,2,6,0.5,0
1624,Kristian Vallo,2,15,1.8,0
1625,Nazarij Rusyn,4,4,1.8,0
1626,Ernest Muçi,4,4,1.8,2
1627,Karol Podlinski,4,16,1.6,1
1629,Marco Tulio,2,8,1.7,0
1630,Maik Nawrocki,2,13,1.5,0
1631,David Mawutor,3,14,1.7,2
